payment_id,order_id,payment_method,gateway_name,payment_status,pg_metadata
PAY-4589,ORD-90377,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""ICIC1090848040"", ""error_code"": null, ""processing_fee_inr"": 21.19, ""merchant_vpa"": null, ""ip_address"": ""181.146.39.79""}"
PAY-4590,ORD-90149,Credit Card,PayU,Success,"{""bank_reference_no"": ""HDFC6764451684"", ""error_code"": null, ""processing_fee_inr"": 79.73, ""merchant_vpa"": null, ""ip_address"": ""163.150.126.96""}"
PAY-4591,ORD-90641,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""AXIS6538217006"", ""error_code"": null, ""processing_fee_inr"": 25.86, ""merchant_vpa"": null, ""ip_address"": ""76.220.220.195""}"
PAY-4592,ORD-90513,Debit Card,PayU,Success,"{""bank_reference_no"": ""YESB3195758393"", ""error_code"": null, ""processing_fee_inr"": 11.57, ""merchant_vpa"": null, ""ip_address"": ""163.201.171.225""}"
PAY-4593,ORD-90124,Debit Card,PhonePe,Success,"{""bank_reference_no"": ""ICIC2843223554"", ""error_code"": null, ""processing_fee_inr"": 27.23, ""merchant_vpa"": null, ""ip_address"": ""160.107.168.205""}"
PAY-4594,ORD-90718,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""YESB3624656441"", ""error_code"": null, ""processing_fee_inr"": 10.11, ""merchant_vpa"": null, ""ip_address"": ""55.156.61.151""}"
PAY-4595,ORD-90399,Net Banking,PayU,Success,"{""bank_reference_no"": ""ICIC1517376881"", ""error_code"": null, ""processing_fee_inr"": 19.98, ""merchant_vpa"": null, ""ip_address"": ""20.39.21.252""}"
PAY-4596,ORD-90134,UPI,PayU,Success,"{""bank_reference_no"": ""ICIC2830957372"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""133.132.141.242""}"
PAY-4597,ORD-90523,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""HDFC6928569472"", ""error_code"": null, ""processing_fee_inr"": 25.3, ""merchant_vpa"": null, ""ip_address"": ""89.123.115.248""}"
PAY-4598,ORD-90188,Debit Card,PayU,Success,"{""bank_reference_no"": ""ICIC6738840177"", ""error_code"": null, ""processing_fee_inr"": 1133.15, ""merchant_vpa"": null, ""ip_address"": ""198.15.81.57""}"
PAY-4599,ORD-90656,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""SBIN5767649713"", ""error_code"": null, ""processing_fee_inr"": 5.88, ""merchant_vpa"": null, ""ip_address"": ""14.141.10.42""}"
PAY-4600,ORD-90289,COD,BillDesk,Success,"{""bank_reference_no"": ""ICIC1204253178"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""172.151.10.157""}"
PAY-4601,ORD-90228,UPI,Razorpay,Success,"{""bank_reference_no"": ""SBIN6205403961"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""84.74.46.108""}"
PAY-4602,ORD-90383,UPI,Razorpay,Success,"{""bank_reference_no"": ""AXIS6088849062"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""156.204.97.210""}"
PAY-4603,ORD-90207,COD,PhonePe,Success,"{""bank_reference_no"": ""SBIN2307202048"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""27.6.67.220""}"
PAY-4604,ORD-90152,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB5854636277"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""75.165.72.181""}"
PAY-4605,ORD-90403,UPI,PhonePe,Success,"{""bank_reference_no"": ""YESB2595976710"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""180.33.9.187""}"
PAY-4606,ORD-90201,Credit Card,PayU,Success,"{""bank_reference_no"": ""YESB2649479425"", ""error_code"": null, ""processing_fee_inr"": 27.3, ""merchant_vpa"": null, ""ip_address"": ""17.197.241.43""}"
PAY-4607,ORD-90282,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC1817906089"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""173.57.96.44""}"
PAY-4608,ORD-90631,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""HDFC7953596590"", ""error_code"": null, ""processing_fee_inr"": 247.6, ""merchant_vpa"": null, ""ip_address"": ""42.93.170.172""}"
PAY-4609,ORD-90444,UPI,PayU,Failed,"{""bank_reference_no"": ""FAIL1660017733"", ""error_code"": ""ERR_TRANSACTION_TIMEOUT"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""46.110.26.236""}"
PAY-4610,ORD-90054,UPI,PhonePe,Success,"{""bank_reference_no"": ""YESB9483102271"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""50.45.216.245""}"
PAY-4611,ORD-90576,Net Banking,BillDesk,Success,"{""bank_reference_no"": ""HDFC9207034721"", ""error_code"": null, ""processing_fee_inr"": 9.96, ""merchant_vpa"": null, ""ip_address"": ""171.0.158.173""}"
PAY-4612,ORD-90642,UPI,Razorpay,Success,"{""bank_reference_no"": ""ICIC7868312675"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""98.50.19.98""}"
PAY-4613,ORD-90341,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN3431702140"", ""error_code"": null, ""processing_fee_inr"": 8.32, ""merchant_vpa"": null, ""ip_address"": ""83.97.122.113""}"
PAY-4614,ORD-90121,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""AXIS5172725742"", ""error_code"": null, ""processing_fee_inr"": 13.13, ""merchant_vpa"": null, ""ip_address"": ""133.250.187.32""}"
PAY-4615,ORD-90595,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""YESB8642345291"", ""error_code"": null, ""processing_fee_inr"": 29.32, ""merchant_vpa"": null, ""ip_address"": ""10.178.187.142""}"
PAY-4616,ORD-90460,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC3992397136"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""137.222.81.161""}"
PAY-4617,ORD-90609,Net Banking,BillDesk,Success,"{""bank_reference_no"": ""YESB7550139546"", ""error_code"": null, ""processing_fee_inr"": 91.24, ""merchant_vpa"": null, ""ip_address"": ""109.102.227.203""}"
PAY-4618,ORD-90059,UPI,PhonePe,Success,"{""bank_reference_no"": ""YESB1511545211"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""170.42.46.214""}"
PAY-4619,ORD-90443,UPI,PayU,Failed,"{""bank_reference_no"": ""FAIL3747126998"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""172.58.27.225""}"
PAY-4620,ORD-90421,COD,PhonePe,Success,"{""bank_reference_no"": ""HDFC4536520171"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""80.240.31.80""}"
PAY-4621,ORD-90596,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""SBIN9470614506"", ""error_code"": null, ""processing_fee_inr"": 2.84, ""merchant_vpa"": null, ""ip_address"": ""154.169.91.155""}"
PAY-4622,ORD-90286,COD,PhonePe,Success,"{""bank_reference_no"": ""ICIC7921262641"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""129.240.52.69""}"
PAY-4623,ORD-90245,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC8833727382"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""25.68.253.126""}"
PAY-4624,ORD-90314,UPI,PhonePe,Success,"{""bank_reference_no"": ""ICIC9657101385"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""147.85.130.143""}"
PAY-4625,ORD-90436,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""AXIS2899169638"", ""error_code"": null, ""processing_fee_inr"": 39.93, ""merchant_vpa"": null, ""ip_address"": ""28.254.181.192""}"
PAY-4626,ORD-90746,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC2915795547"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""36.171.151.8""}"
PAY-4627,ORD-90423,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""SBIN3057318920"", ""error_code"": null, ""processing_fee_inr"": 23.66, ""merchant_vpa"": null, ""ip_address"": ""138.29.253.118""}"
PAY-4628,ORD-90360,UPI,PayU,Success,"{""bank_reference_no"": ""ICIC7741629702"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""31.126.252.58""}"
PAY-4629,ORD-90177,COD,PayU,Pending,"{""bank_reference_no"": ""PEND5385364784"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""26.226.219.133""}"
PAY-4630,ORD-90432,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS1806801100"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""148.1.90.3""}"
PAY-4631,ORD-90323,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC2728742796"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""218.55.215.1""}"
PAY-4632,ORD-90100,Debit Card,PayU,Pending,"{""bank_reference_no"": ""PEND4470302359"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""187.13.70.141""}"
PAY-4633,ORD-90333,Credit Card,BillDesk,Failed,"{""bank_reference_no"": ""FAIL5014410308"", ""error_code"": ""ERR_TRANSACTION_TIMEOUT"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""193.66.243.199""}"
PAY-4634,ORD-90734,UPI,Razorpay,Success,"{""bank_reference_no"": ""SBIN5150487885"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""179.101.219.219""}"
PAY-4635,ORD-90025,COD,Razorpay,Pending,"{""bank_reference_no"": ""PEND8809347296"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""61.218.175.194""}"
PAY-4636,ORD-90127,Net Banking,Razorpay,Failed,"{""bank_reference_no"": ""FAIL5995667352"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""92.198.46.91""}"
PAY-4637,ORD-90144,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC3334799664"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""113.140.138.97""}"
PAY-4638,ORD-90003,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC7634187301"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""88.149.233.40""}"
PAY-4639,ORD-90158,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC1963415929"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""221.97.92.28""}"
PAY-4640,ORD-90090,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC2231995081"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""114.142.33.59""}"
PAY-4641,ORD-90588,COD,BillDesk,Pending,"{""bank_reference_no"": ""PEND4872405446"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""165.0.225.92""}"
PAY-4642,ORD-90389,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""ICIC9400307779"", ""error_code"": null, ""processing_fee_inr"": 36.11, ""merchant_vpa"": null, ""ip_address"": ""97.70.85.80""}"
PAY-4643,ORD-90658,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""SBIN4950827048"", ""error_code"": null, ""processing_fee_inr"": 29.49, ""merchant_vpa"": null, ""ip_address"": ""30.240.38.67""}"
PAY-4644,ORD-90490,Credit Card,PayU,Success,"{""bank_reference_no"": ""AXIS7573364292"", ""error_code"": null, ""processing_fee_inr"": 14.56, ""merchant_vpa"": null, ""ip_address"": ""25.223.144.73""}"
PAY-4645,ORD-90250,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN6527646752"", ""error_code"": null, ""processing_fee_inr"": 22.47, ""merchant_vpa"": null, ""ip_address"": ""18.225.174.160""}"
PAY-4646,ORD-90450,UPI,BillDesk,Success,"{""bank_reference_no"": ""SBIN9301664265"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""207.168.104.137""}"
PAY-4647,ORD-90620,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""HDFC5200690282"", ""error_code"": null, ""processing_fee_inr"": 10.77, ""merchant_vpa"": null, ""ip_address"": ""194.220.78.209""}"
PAY-4648,ORD-90274,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS9488312421"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""131.29.55.3""}"
PAY-4649,ORD-90312,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""YESB8416153220"", ""error_code"": null, ""processing_fee_inr"": 12.35, ""merchant_vpa"": null, ""ip_address"": ""95.172.88.188""}"
PAY-4650,ORD-90095,UPI,PayU,Success,"{""bank_reference_no"": ""ICIC8591506799"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""158.30.24.80""}"
PAY-4651,ORD-90537,UPI,BillDesk,Success,"{""bank_reference_no"": ""AXIS9473321348"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""32.133.250.131""}"
PAY-4652,ORD-90112,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""ICIC6351134654"", ""error_code"": null, ""processing_fee_inr"": 388.14, ""merchant_vpa"": null, ""ip_address"": ""168.220.162.144""}"
PAY-4653,ORD-90356,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""YESB6283301624"", ""error_code"": null, ""processing_fee_inr"": 50.32, ""merchant_vpa"": null, ""ip_address"": ""80.237.31.185""}"
PAY-4654,ORD-90369,Debit Card,PayU,Success,"{""bank_reference_no"": ""HDFC6305113826"", ""error_code"": null, ""processing_fee_inr"": 28.83, ""merchant_vpa"": null, ""ip_address"": ""188.231.117.23""}"
PAY-4655,ORD-90183,COD,Razorpay,Success,"{""bank_reference_no"": ""SBIN7693167380"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""57.163.33.29""}"
PAY-4656,ORD-90304,COD,Razorpay,Success,"{""bank_reference_no"": ""HDFC9209236972"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""76.117.59.130""}"
PAY-4657,ORD-90262,UPI,PayU,Failed,"{""bank_reference_no"": ""FAIL9216074478"", ""error_code"": ""ERR_TRANSACTION_TIMEOUT"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""50.120.115.68""}"
PAY-4658,ORD-90693,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC4208320641"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""92.210.155.40""}"
PAY-4659,ORD-90694,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS4148561166"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""184.243.120.198""}"
PAY-4660,ORD-90649,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""SBIN9822220773"", ""error_code"": null, ""processing_fee_inr"": 31.73, ""merchant_vpa"": null, ""ip_address"": ""172.243.83.49""}"
PAY-4661,ORD-90543,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""YESB4738670174"", ""error_code"": null, ""processing_fee_inr"": 5.05, ""merchant_vpa"": null, ""ip_address"": ""70.48.7.138""}"
PAY-4662,ORD-90240,UPI,Razorpay,Success,"{""bank_reference_no"": ""ICIC1330992932"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""53.179.146.208""}"
PAY-4663,ORD-90358,Credit Card,BillDesk,Failed,"{""bank_reference_no"": ""FAIL6078474602"", ""error_code"": ""ERR_GATEWAY_COMMUNICATION_FAILURE"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""3.118.97.132""}"
PAY-4664,ORD-90161,UPI,PhonePe,Success,"{""bank_reference_no"": ""AXIS6743818629"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""182.94.174.162""}"
PAY-4665,ORD-90313,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""SBIN1477886699"", ""error_code"": null, ""processing_fee_inr"": 2.68, ""merchant_vpa"": null, ""ip_address"": ""153.176.83.114""}"
PAY-4666,ORD-90704,Credit Card,PayU,Success,"{""bank_reference_no"": ""YESB1688692817"", ""error_code"": null, ""processing_fee_inr"": 15.35, ""merchant_vpa"": null, ""ip_address"": ""8.185.144.3""}"
PAY-4667,ORD-90004,UPI,BillDesk,Success,"{""bank_reference_no"": ""YESB6271277159"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""85.80.137.247""}"
PAY-4668,ORD-90126,COD,PhonePe,Pending,"{""bank_reference_no"": ""PEND5179528603"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""167.79.211.61""}"
PAY-4669,ORD-90679,Credit Card,PayU,Success,"{""bank_reference_no"": ""ICIC1240504531"", ""error_code"": null, ""processing_fee_inr"": 53.23, ""merchant_vpa"": null, ""ip_address"": ""106.60.138.253""}"
PAY-4670,ORD-90194,Net Banking,Razorpay,Pending,"{""bank_reference_no"": ""PEND7306885001"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""52.98.203.200""}"
PAY-4671,ORD-90104,UPI,BillDesk,Success,"{""bank_reference_no"": ""AXIS1707915261"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""108.201.169.242""}"
PAY-4672,ORD-90666,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""ICIC2159295684"", ""error_code"": null, ""processing_fee_inr"": 120.27, ""merchant_vpa"": null, ""ip_address"": ""159.89.165.199""}"
PAY-4673,ORD-90457,UPI,PhonePe,Success,"{""bank_reference_no"": ""HDFC6323740456"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""147.47.196.199""}"
PAY-4674,ORD-90028,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC9202043288"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""16.136.74.59""}"
PAY-4675,ORD-90556,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC6327198930"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""39.3.194.247""}"
PAY-4676,ORD-90230,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB3077935216"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""192.115.176.254""}"
PAY-4677,ORD-90284,UPI,Razorpay,Success,"{""bank_reference_no"": ""SBIN6131986440"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""160.109.37.145""}"
PAY-4678,ORD-90599,Debit Card,PhonePe,Success,"{""bank_reference_no"": ""ICIC5713210519"", ""error_code"": null, ""processing_fee_inr"": 2.49, ""merchant_vpa"": null, ""ip_address"": ""144.254.115.90""}"
PAY-4679,ORD-90630,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""YESB1645046796"", ""error_code"": null, ""processing_fee_inr"": 135.53, ""merchant_vpa"": null, ""ip_address"": ""194.233.1.23""}"
PAY-4680,ORD-90175,UPI,Razorpay,Success,"{""bank_reference_no"": ""SBIN1692447546"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""191.95.214.34""}"
PAY-4681,ORD-90345,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""HDFC4086168237"", ""error_code"": null, ""processing_fee_inr"": 8.19, ""merchant_vpa"": null, ""ip_address"": ""110.21.66.118""}"
PAY-4682,ORD-90348,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""AXIS4373060563"", ""error_code"": null, ""processing_fee_inr"": 1007.7, ""merchant_vpa"": null, ""ip_address"": ""107.224.9.128""}"
PAY-4683,ORD-90016,UPI,BillDesk,Failed,"{""bank_reference_no"": ""FAIL8227886543"", ""error_code"": ""ERR_TRANSACTION_TIMEOUT"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""71.8.135.58""}"
PAY-4684,ORD-90610,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB3136844280"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""99.135.63.58""}"
PAY-4685,ORD-90176,Debit Card,PayU,Success,"{""bank_reference_no"": ""SBIN5669349652"", ""error_code"": null, ""processing_fee_inr"": 21.51, ""merchant_vpa"": null, ""ip_address"": ""41.177.12.189""}"
PAY-4686,ORD-90572,UPI,PhonePe,Success,"{""bank_reference_no"": ""ICIC5587720178"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""45.12.143.177""}"
PAY-4687,ORD-90385,Credit Card,PhonePe,Failed,"{""bank_reference_no"": ""FAIL8610426538"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""62.46.200.169""}"
PAY-4688,ORD-90203,COD,PhonePe,Success,"{""bank_reference_no"": ""AXIS7737658873"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""209.254.53.83""}"
PAY-4689,ORD-90672,UPI,PhonePe,Failed,"{""bank_reference_no"": ""FAIL5848950368"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""141.69.22.36""}"
PAY-4690,ORD-90566,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""SBIN9948523764"", ""error_code"": null, ""processing_fee_inr"": 19.35, ""merchant_vpa"": null, ""ip_address"": ""3.233.218.21""}"
PAY-4691,ORD-90335,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB9834999739"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""13.5.33.112""}"
PAY-4692,ORD-90633,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""ICIC4663863897"", ""error_code"": null, ""processing_fee_inr"": 42.64, ""merchant_vpa"": null, ""ip_address"": ""202.235.89.4""}"
PAY-4693,ORD-90331,UPI,BillDesk,Success,"{""bank_reference_no"": ""HDFC6252965310"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""218.244.87.201""}"
PAY-4694,ORD-90505,Net Banking,Razorpay,Failed,"{""bank_reference_no"": ""FAIL8809494982"", ""error_code"": ""ERR_INSUFFICIENT_FUNDS"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""6.29.105.235""}"
PAY-4695,ORD-90306,UPI,Razorpay,Success,"{""bank_reference_no"": ""AXIS8594432684"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""140.78.14.93""}"
PAY-4696,ORD-90266,UPI,PhonePe,Success,"{""bank_reference_no"": ""HDFC6657695393"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""202.142.217.237""}"
PAY-4697,ORD-90604,COD,BillDesk,Success,"{""bank_reference_no"": ""ICIC3045347041"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""2.230.67.139""}"
PAY-4698,ORD-90713,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB3018495252"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""206.97.131.190""}"
PAY-4699,ORD-90022,Credit Card,PhonePe,Failed,"{""bank_reference_no"": ""FAIL8620154699"", ""error_code"": ""ERR_INSUFFICIENT_FUNDS"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""182.162.5.10""}"
PAY-4700,ORD-90730,COD,PhonePe,Success,"{""bank_reference_no"": ""AXIS9497854045"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""159.75.211.150""}"
PAY-4701,ORD-90190,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC8231313764"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""54.82.202.142""}"
PAY-4702,ORD-90723,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC1608759619"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""3.24.5.64""}"
PAY-4703,ORD-90103,UPI,Razorpay,Success,"{""bank_reference_no"": ""SBIN9130688289"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""56.76.232.211""}"
PAY-4704,ORD-90184,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC7135508095"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""220.160.2.132""}"
PAY-4705,ORD-90390,COD,PhonePe,Pending,"{""bank_reference_no"": ""PEND1706665083"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""162.87.247.89""}"
PAY-4706,ORD-90725,UPI,BillDesk,Success,"{""bank_reference_no"": ""AXIS8287228425"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""50.104.137.16""}"
